INTERSECTION_ID,COUNTY,INTERSECTION_GEO,RELATION_TO_CURVE,DIST_TO_CURVE,DIST_TO_INT,INTERSECTION_TYPE,INTERSECTION_SHAPE,INTERSECTION_LEG,INTERSECTION_ANGLE,MAJ_AADT_2015RCI,MIN_AADT_2015RCI,MAX_FUNCLASS,MIN_FUNCLASS,MAX_SPEEDCAT,MIN_SPEEDCAT,MAX_LANECAT,MIN_LANECAT,IF_INTERSECT_ONSYSRD,CRASH_HE_SE,CRASH_HE_SE_TYPE_ANGLE
217503,GADSDEN,1,have dist,333.998372,5.750272,3wayT,T,3,90,2700,2700,5,4,5,4,1,1,N,1,0
217529,TAYLOR,1,have dist,39.353137,442.554976,3wayT,T,3,90,2500,2500,5,4,5,3,1,1,N,0,0
217603,TAYLOR,1,have dist,25.370257,161.768941,3wayY,Y,3,70.1,3300,3300,5,4,7,3,1,1,N,0,0
217625,DIXIE,1,have dist,164.59001,412.996253,3wayT,T,3,90,900,900,5,5,5,5,1,1,N,1,0
217641,HARDEE,1,have dist,817.276881,807.24118,4wayCross,Cross,4,90,90,90,5,4,5,4,1,1,N,0,0
218356,HOLMES,1,have dist,76.801658,93.643762,4wayCross,Cross,4,90,1400,400,4,3,4,3,1,1,Y,2,2
218489,GLADES,1,have dist,161.291559,1207.803119,3wayY,Y,3,73.3,3600,1300,4,2,3,3,1,1,Y,2,1
218714,GULF,1,have dist,78.353715,91.588969,3wayT,T,3,90,0,0,5,5,6,5,1,1,N,0,0
218760,SUWANNEE,1,have dist,164.143913,436.852322,3wayT,T,3,90,1500,1500,5,4,5,3,1,1,N,0,0
219654,COLUMBIA,1,have dist,242.747879,452.420931,3wayY,Y,3,82.3,6000,6000,5,5,5,5,1,1,N,3,1
220575,GILCHRIST,1,have dist,175.990996,201.27467,3wayT,T,3,90,850,850,5,5,5,5,1,1,N,0,0
220720,JACKSON,1,have dist,477.288325,308.507327,3wayT,T,3,90,2000,2000,5,4,5,3,1,1,N,1,0
224946,LIBERTY,1,have dist,120.685065,87.44569,4wayCross,Cross,4,90,3200,250,5,3,6,4,1,1,Y,1,0
230488,UNION,1,have dist,627.815033,41.935888,3wayY,Y,3,63.9,4600,250,4,3,4,3,1,1,Y,1,1
230512,BAKER,1,have dist,20.981746,33.14974,4wayK,K,4,23.8,1800,1800,5,4,5,3,1,1,N,0,0
230716,CALHOUN,1,have dist,783.012573,282.540493,3wayT,T,3,90,300,300,5,4,5,3,1,1,N,0,0
230723,HOLMES,1,have dist,89.481583,409.644407,3wayY,Y,3,89.7,1600,1600,5,3,5,4,1,1,N,0,0
230737,JEFFERSON,1,have dist,746.491048,1101.967226,3wayY,Y,3,63.5,1500,1500,5,4,6,3,1,1,N,0,0
230782,COLUMBIA,1,have dist,962.392281,336.539958,3wayY,Y,3,36.4,3500,3500,4,4,4,4,1,1,N,0,0
230787,HAMILTON,1,have dist,360.128747,19.341605,4wayK,K,4,41.9,1550,1550,5,4,5,3,1,1,N,0,0
230844,BAKER,1,have dist,202.936375,102.117782,3wayY,Y,3,58.4,350,350,5,4,5,4,1,1,N,0,0
230863,JACKSON,1,have dist,180.241442,75.857546,3wayT,T,3,90,600,600,5,5,5,5,1,1,N,0,0
230872,SUWANNEE,1,have dist,1791.722983,392.805628,3wayY,Y,3,72.1,5600,5600,5,4,5,4,1,1,N,0,0
230903,JACKSON,1,have dist,337.459017,200.698511,3wayT,T,3,90,2700,2700,5,4,5,4,1,1,N,1,0
230910,WASHINGTON,1,have dist,672.886697,723.691108,4wayCross,Cross,4,90,1300,1300,5,4,5,4,1,1,N,0,0
230974,TAYLOR,1,have dist,42.793718,57.52537,3wayT,T,3,90,2500,2500,5,5,6,5,1,1,N,0,0
231061,OKEECHOBEE,1,have dist,490.654415,155.306084,3wayY,Y,3,77.9,8000,3700,4,3,4,3,1,1,Y,7,3
231062,OKEECHOBEE,1,have dist,21.7667,395.217418,4wayCross,Cross,4,90,14900,1400,5,3,5,4,2,1,Y,9,7
231086,WASHINGTON,1,have dist,2043.977012,654.40726,3wayY,Y,3,39,2300,400,5,4,5,3,1,1,Y,0,0
231352,JEFFERSON,1,have dist,473.429486,416.198457,3wayY,Y,3,84.3,2200,800,5,4,5,5,1,1,N,2,0
231626,COLUMBIA,1,have dist,31.79922,58.056254,3wayT,T,3,90,1200,1200,5,5,5,5,1,1,N,0,0
231702,SUWANNEE,1,have dist,879.091665,283.115369,3wayT,T,3,90,2500,2500,5,4,5,4,1,1,N,1,0
231737,GADSDEN,1,have dist,87.099177,55.296803,3wayY,Y,3,70.3,1100,1100,5,4,6,5,1,1,N,3,3
231812,SUWANNEE,1,have dist,1601.103409,13.318879,3wayT,T,3,90,2500,2500,5,4,5,3,1,1,N,1,0
234252,LIBERTY,1,have dist,610.729275,1840.507412,3wayY,Y,3,70.6,2300,2300,5,4,5,4,1,1,N,0,0
234603,COLUMBIA,1,have dist,232.028894,163.661153,3wayT,T,3,90,2600,2600,5,4,5,5,1,1,N,1,0
234730,HARDEE,1,have dist,449.586061,404.203988,3wayT,T,3,90,300,200,4,4,4,3,1,1,N,0,0
235479,WASHINGTON,1,have dist,190.445989,150.909701,3wayY,Y,3,28.1,200,200,5,5,5,5,1,1,N,0,0
235557,UNION,1,have dist,255.321515,239.372963,3wayY,Y,3,83.3,0,0,5,5,5,5,1,1,N,0,0
236657,GADSDEN,1,have dist,205.229529,93.836291,3wayY,Y,3,81,2500,2500,5,4,5,4,1,1,N,0,0
237600,LAFAYETTE,1,have dist,590.037039,235.347133,3wayY,Y,3,74.3,2200,250,5,3,5,3,2,1,Y,0,0
237860,FRANKLIN,1,have dist,690.467048,135.116825,3wayT,T,3,90,0,0,5,5,6,5,1,1,N,0,0
247653,GILCHRIST,1,have dist,399.547506,92.168289,3wayT,T,3,90,1500,1500,5,4,5,3,1,1,N,0,0
247675,BRADFORD,1,have dist,115.368708,171.619163,3wayT,T,3,90,3800,3800,5,5,6,5,1,1,N,0,0
247800,WAKULLA,1,have dist,15.195283,125.449994,3wayT,T,3,90,5100,5100,5,4,5,4,1,1,N,1,0
247852,JEFFERSON,1,have dist,283.330822,52.36221,3wayY,Y,3,65.8,600,600,5,4,5,3,1,1,N,0,0
247945,HAMILTON,1,have dist,93.466351,78.319289,4wayCross,Cross,4,90,1400,200,5,4,6,4,2,1,Y,0,0
247968,WAKULLA,1,have dist,22.058277,66.732945,3wayT,T,3,90,6400,3700,5,4,5,3,1,1,N,1,1
248030,DIXIE,1,have dist,388.211052,511.511342,3wayY,Y,3,59.6,100,100,5,4,5,3,1,1,N,0,0
248135,OKEECHOBEE,1,have dist,67.688588,88.949591,3wayT,T,3,90,4700,4700,5,4,5,5,1,1,N,0,0
248788,SUWANNEE,1,have dist,1400.724837,412.971196,3wayT,T,3,90,1200,1200,5,4,5,4,1,1,N,1,0
249021,JEFFERSON,1,have dist,15.659703,1124.458178,3wayT,T,3,90,0,0,5,5,5,5,1,1,N,0,0
249365,TAYLOR,1,have dist,175.224142,223.343837,3wayT,T,3,90,2500,2500,5,4,5,3,1,1,N,1,0
249485,WAKULLA,1,have dist,22.364406,232.926922,3wayY,Y,3,80.9,0,0,5,5,5,5,1,1,N,0,0
250034,LEVY,1,have dist,47.343792,225.3044,3wayY,Y,3,36.7,1400,1400,5,4,6,4,1,1,N,0,0
251193,GLADES,1,have dist,20.158837,51.59202,3wayY,Y,3,60.6,1300,1300,5,4,5,3,1,1,N,0,0
251836,DIXIE,1,have dist,1239.821061,140.48767,3wayY,Y,3,53.1,3200,3200,5,4,5,3,1,1,N,1,1
251973,LEVY,1,have dist,1552.236197,466.20183,3wayT,T,3,90,650,650,5,5,5,5,1,1,N,0,0
252385,BAKER,1,have dist,205.62316,36.595298,3wayT,T,3,90,1500,1500,5,5,5,5,1,1,N,0,0
252643,HOLMES,1,have dist,24.680318,122.992641,3wayY,Y,3,70,750,750,5,5,5,5,1,1,N,0,0
252851,GULF,1,have dist,29.063986,91.588969,3wayT,T,3,90,0,0,5,5,6,5,1,1,N,0,0
253577,GULF,1,have dist,27.764789,24.560488,3wayY,Y,3,67.1,0,0,5,4,6,6,1,1,N,0,0
254925,SUWANNEE,1,have dist,392.48517,574.077719,3wayT,T,3,90,1000,1000,5,4,5,5,1,1,N,0,0
258380,WAKULLA,1,have dist,82.363489,495.393623,3wayY,Y,3,40.3,3900,3900,4,4,4,3,1,1,N,2,0
264368,COLUMBIA,1,have dist,253.355064,139.168023,3wayT,T,3,90,1500,1500,5,4,5,4,1,1,N,0,0
264436,LEVY,1,have dist,92.331382,31.090217,4wayCross,Cross,4,90,700,700,5,4,6,6,1,1,N,1,0
264493,WAKULLA,1,have dist,36.617887,51.500718,3wayT,T,3,90,3700,3700,5,4,5,3,1,1,N,0,0
264656,JACKSON,1,have dist,1425.53906,784.503218,4wayCross,Cross,4,90,300,300,5,5,5,5,1,1,N,0,0
264769,LEVY,1,have dist,210.782278,330.937486,3wayY,Y,3,72.6,2100,2100,5,4,5,4,1,1,N,1,0
264794,BAKER,1,have dist,853.116682,70.098868,4wayCross,Cross,4,90,1800,1800,5,4,5,5,1,1,N,7,4
265415,GADSDEN,1,have dist,82.974047,195.365523,4wayX,X,4,70.3,0,0,5,5,5,5,1,1,N,0,0
265957,TAYLOR,1,have dist,177.488543,296.236259,3wayT,T,3,90,2500,2500,5,4,5,3,1,1,N,0,0
268311,GADSDEN,1,have dist,155.678332,180.240168,3wayY,Y,3,55.8,5000,5000,5,4,5,3,1,1,N,0,0
268329,HOLMES,1,have dist,502.710501,632.327584,4wayO,O,4,27.3,1600,1600,5,5,5,5,1,1,N,1,0
268872,GILCHRIST,1,have dist,780.983967,12.212178,3wayT,T,3,90,1500,1500,5,4,5,3,1,1,N,1,0
269218,CALHOUN,1,have dist,43.748105,387.32824,3wayY,Y,3,50.3,0,0,5,5,5,5,1,1,N,0,0
269327,JACKSON,1,have dist,260.672021,198.626609,3wayY,Y,3,84.8,900,900,5,4,5,3,1,1,N,0,0
269518,BAKER,1,have dist,55.095373,25.527834,3wayY,Y,3,50.4,175,175,5,4,6,5,1,1,N,2,0
271487,FRANKLIN,1,have dist,84.303953,137.82245,3wayT,T,3,90,3600,3600,5,5,5,5,1,1,N,0,0
275218,BRADFORD,1,have dist,28.171094,44.380698,3wayY,Y,3,68.5,3500,750,4,4,5,5,1,1,Y,2,1
281319,HENDRY,1,have dist,379.671432,98.288503,4wayCross,Cross,4,90,6100,1650,5,4,6,4,1,1,N,2,2
281376,JEFFERSON,1,have dist,9.399268,196.648922,3wayY,Y,3,68.4,1400,1400,5,4,5,3,1,1,N,0,0
281400,COLUMBIA,1,have dist,47.586172,744.20223,3wayY,Y,3,82.1,1200,1200,5,5,5,5,1,1,N,0,0
281401,COLUMBIA,1,have dist,344.420256,323.806206,3wayT,T,3,90,3500,3500,5,4,5,4,1,1,N,0,0
281484,CALHOUN,1,have dist,781.181187,439.199976,4wayCross,Cross,4,90,1884,700,4,3,3,3,1,1,Y,5,2
281494,TAYLOR,1,have dist,12.119702,54.854819,3wayT,T,3,90,1600,1600,5,5,6,5,1,1,N,3,2
281533,DIXIE,1,have dist,248.156028,196.611104,5wayMulti,Multi,5,34.8,700,700,5,5,6,5,1,1,N,0,0
281576,MADISON,1,have dist,916.820505,410.519138,4wayO,O,4,82.9,2100,2100,5,4,5,3,1,1,N,0,0
281582,WASHINGTON,1,have dist,66.707011,640.995878,3wayT,T,3,90,1700,1700,5,4,5,3,1,1,N,0,0
281604,HOLMES,1,have dist,368.621962,172.147449,4wayX,X,4,82.1,1900,1900,5,5,6,5,1,1,N,1,0
281619,WASHINGTON,1,have dist,773.52973,1222.54609,4wayCross,Cross,4,90,950,950,5,4,5,4,1,1,N,1,0
281632,JACKSON,1,have dist,126.927855,402.126524,4wayX,X,4,83.4,600,600,5,5,5,5,1,1,N,0,0
281660,JACKSON,1,have dist,28.233921,187.917171,3wayT,T,3,90,1300,1300,5,5,5,5,1,1,N,0,0
281677,HOLMES,1,have dist,104.741281,104.3104,3wayT,T,3,90,1500,1500,5,5,6,5,1,1,N,0,0
281743,LEVY,1,have dist,536.150587,213.68056,3wayT,T,3,90,1800,1800,5,4,6,4,1,1,N,0,0
281761,BAKER,1,have dist,69.537968,160.008633,3wayT,T,3,90,1800,1800,5,4,5,3,1,1,N,0,0
282020,HAMILTON,1,have dist,1341.180081,402.836624,4wayX,X,4,84.9,1800,1200,5,3,5,3,1,1,Y,2,2
282254,SUWANNEE,1,have dist,521.461405,279.74891,3wayT,T,3,90,1600,450,5,4,5,3,1,1,N,1,0
282288,GADSDEN,1,have dist,292.836617,123.58024,3wayY,Y,3,34.6,2400,2400,5,4,5,4,1,1,N,1,0
282291,DESOTO,1,have dist,146.224713,104.073977,4wayCross,Cross,4,90,10500,2600,5,2,6,5,1,1,Y,10,7
282375,SUWANNEE,1,have dist,554.168331,332.014262,3wayY,Y,3,78.8,2500,2500,5,4,5,3,1,1,N,0,0
282437,JACKSON,1,have dist,329.464269,13.636016,3wayY,Y,3,64.5,2600,2600,5,4,5,3,1,1,N,0,0
282448,JACKSON,1,have dist,14.334298,459.656988,4wayX,X,4,53.1,1100,550,5,5,5,5,1,1,N,1,1
282450,WASHINGTON,1,have dist,768.129448,59.989153,4wayCross,Cross,4,90,7200,3900,5,4,6,5,1,1,Y,2,1
282893,SUWANNEE,1,have dist,548.325048,395.206349,4wayCross,Cross,4,90,1000,1000,5,4,5,5,1,1,N,1,0
282971,COLUMBIA,1,have dist,115.111501,47.141226,4wayX,X,4,82.2,2000,2000,5,4,6,6,1,1,N,0,0
285044,HOLMES,1,have dist,248.39161,86.035203,3wayY,Y,3,51.4,1100,1100,5,5,5,5,1,1,N,0,0
285136,SUWANNEE,1,have dist,86.841436,147.074893,4wayCross,Cross,4,90,450,450,5,5,5,5,1,1,N,0,0
285977,HOLMES,1,have dist,36.40014,122.992641,3wayY,Y,3,33.2,750,750,5,5,5,5,1,1,N,0,0
286252,JACKSON,1,have dist,84.335912,188.17901,3wayY,Y,3,84.6,1200,1200,4,4,4,3,1,1,N,0,0
286308,HENDRY,1,have dist,793.451993,351.938324,3wayT,T,3,90,650,650,5,4,5,5,1,1,N,1,0
286449,DIXIE,1,have dist,7.653547,110.446365,3wayY,Y,3,56,90,90,5,4,5,3,1,1,N,0,0
286473,BRADFORD,1,have dist,356.353783,43.335786,3wayT,T,3,90,400,400,5,5,5,5,1,1,N,0,0
286809,COLUMBIA,1,have dist,30.871289,29.139471,3wayY,Y,3,71,55000,55000,5,4,5,4,1,1,N,0,0
288356,FRANKLIN,1,have dist,143.687543,378.671972,3wayY,Y,3,52.2,0,0,5,5,5,5,1,1,N,0,0
288362,FRANKLIN,1,have dist,6.127107,187.039004,3wayY,Y,3,81.3,3600,3600,5,5,5,5,1,1,N,0,0
291959,HARDEE,1,have dist,419.595362,826.309471,3wayY,Y,3,52.8,4800,500,5,3,5,3,2,1,Y,2,0
292011,WAKULLA,1,have dist,279.567893,55.072847,3wayT,T,3,90,6400,6400,5,4,5,3,1,1,N,0,0
292028,HAMILTON,1,have dist,102.399101,108.788781,4wayCross,Cross,4,90,1550,900,4,4,5,5,2,1,Y,3,1
292041,SUWANNEE,1,have dist,482.169095,113.436553,4wayCross,Cross,4,90,1600,750,5,4,6,5,1,1,N,0,0
297812,GILCHRIST,1,have dist,880.20271,1331.865568,3wayT,T,3,90,2000,2000,5,4,5,5,1,1,N,1,0
297862,UNION,1,have dist,250.868057,67.719871,3wayT,T,3,90,600,600,5,4,6,6,1,1,N,0,0
297865,BRADFORD,1,have dist,405.469428,322.138687,3wayT,T,3,90,3900,1000,5,4,5,3,1,1,Y,0,0
297871,BRADFORD,1,have dist,144.844164,190.733479,4wayCross,Cross,4,90,3800,3800,5,5,7,5,1,1,N,0,0
297881,GILCHRIST,1,have dist,758.213197,395.7185,3wayT,T,3,90,1900,900,4,4,3,3,1,1,Y,0,0
297896,BRADFORD,1,have dist,181.406155,372.99563,4wayX,X,4,69.5,0,0,5,5,5,5,1,1,N,1,0
297906,GILCHRIST,1,have dist,540.750582,291.36637,3wayY,Y,3,63.8,1200,1200,5,4,5,3,1,1,N,0,0
298060,FRANKLIN,1,have dist,34.493728,152.334844,4wayX,X,4,84.5,1100,1100,5,5,5,5,1,1,N,0,0
298132,LEVY,1,have dist,153.471636,80.506445,3wayT,T,3,90,1300,1300,5,4,5,3,1,1,N,0,0
298167,FRANKLIN,1,have dist,165.94471,109.252874,4wayCross,Cross,4,90,0,0,5,5,6,5,1,1,N,0,0
298169,HAMILTON,1,have dist,1132.262926,198.185721,4wayX,X,4,60.3,1000,1000,5,4,5,3,1,1,N,0,0
298180,JACKSON,1,have dist,388.454401,349.537587,3wayY,Y,3,82.9,900,900,5,4,5,3,1,1,N,0,0
298229,JACKSON,1,have dist,36.268401,126.007632,3wayY,Y,3,89.5,1800,1800,5,4,5,3,1,1,N,0,0
298261,HOLMES,1,have dist,25.160234,606.428047,3wayY,Y,3,39.7,0,0,5,5,5,5,1,1,N,0,0
298286,MADISON,1,have dist,718.765423,419.857876,3wayY,Y,3,76.9,2100,2100,5,4,5,3,1,1,N,0,0
298293,TAYLOR,1,have dist,791.173237,115.454542,3wayT,T,3,90,1000,1000,5,5,5,5,1,1,N,0,0
298328,TAYLOR,1,have dist,161.501898,94.354252,4wayCross,Cross,4,90,1600,1000,5,5,6,5,1,1,N,2,0
298929,DESOTO,1,have dist,319.74629,260.945873,4wayCross,Cross,4,90,500,500,5,4,5,3,1,1,N,0,0
299051,COLUMBIA,1,have dist,357.17256,32.714493,4wayX,X,4,79.1,8521,1200,4,3,5,4,2,1,Y,4,1
299052,COLUMBIA,1,have dist,17.205439,42.528854,3wayY,Y,3,78,2000,2000,5,4,6,4,1,1,N,0,0
299570,GILCHRIST,1,have dist,759.372084,250.810922,3wayT,T,3,90,900,900,5,4,5,3,1,1,N,1,0
299752,BRADFORD,1,have dist,370.767175,501.703223,3wayT,T,3,90,400,400,5,4,6,4,1,1,N,1,0
301599,JACKSON,1,have dist,342.506836,405.961204,4wayX,X,4,55.5,2300,2300,5,4,5,3,1,1,N,0,0
302017,BAKER,1,have dist,268.862065,51.869569,3wayY,Y,3,34.2,5300,5300,5,4,5,3,1,1,N,0,0
302086,MADISON,1,have dist,57.72925,1269.924347,3wayY,Y,3,77.6,200,200,5,5,5,5,1,1,N,0,0
302600,COLUMBIA,1,have dist,109.010224,279.97432,4wayX,X,4,65.8,1500,1500,5,5,5,5,1,1,N,2,1
302784,LAFAYETTE,1,have dist,233.133594,268.843853,3wayT,T,3,90,350,350,5,4,5,3,1,1,N,0,0
302987,TAYLOR,1,have dist,237.430735,89.126886,3wayY,Y,3,57.2,2500,2500,5,5,5,5,1,1,N,0,0
303222,LIBERTY,1,have dist,83.65277,144.049906,3wayY,Y,3,84.2,550,550,5,5,5,5,1,1,N,0,0
303268,SUWANNEE,1,have dist,385.684897,206.601589,3wayT,T,3,90,5200,5200,5,4,6,5,1,1,N,1,0
303280,COLUMBIA,1,have dist,44.472395,112.966205,3wayY,Y,3,59.7,3500,3500,5,4,5,4,1,1,N,0,0
303341,DIXIE,1,have dist,340.449586,196.510322,3wayT,T,3,90,300,300,5,5,5,5,1,1,N,1,0
303483,COLUMBIA,1,have dist,1951.578714,394.5728,4wayCross,Cross,4,90,1200,1200,5,4,5,4,1,1,N,0,0
304077,COLUMBIA,1,have dist,32.334217,68.816208,3wayT,T,3,90,6000,6000,5,5,5,5,1,1,N,0,0
304994,COLUMBIA,1,have dist,728.280854,198.705866,3wayT,T,3,90,1100,1100,5,4,5,3,1,1,N,0,0
305253,LIBERTY,1,have dist,224.467846,910.386534,3wayY,Y,3,82.7,4000,4000,5,3,5,3,1,1,Y,0,0
308820,JEFFERSON,1,have dist,77.932682,103.71605,3wayT,T,3,90,3000,3000,5,4,7,6,1,1,N,1,0
314793,LEVY,1,have dist,8.030136,70.731272,3wayY,Y,3,80.4,3300,3300,5,5,5,5,1,1,N,0,0
314800,LEVY,1,have dist,93.210128,126.776935,3wayT,T,3,90,3300,3300,5,5,6,5,1,1,N,0,0
314840,GILCHRIST,1,have dist,267.592116,195.970517,3wayT,T,3,90,1500,1500,5,4,5,3,1,1,N,0,0
314972,WAKULLA,1,have dist,45.318039,227.483042,4wayX,X,4,80,5100,5100,5,4,5,4,1,1,N,0,0
314987,FRANKLIN,1,have dist,23.738653,48.440818,3wayY,Y,3,84.8,1100,1100,5,5,5,5,1,1,N,0,0
315040,JACKSON,1,have dist,616.88669,40.168336,3wayT,T,3,90,3300,3300,5,4,5,4,1,1,N,0,0
315120,WAKULLA,1,have dist,58.486311,271.596601,3wayY,Y,3,76.8,3900,3900,5,4,5,4,1,1,N,0,0
315142,BAKER,1,have dist,1874.15045,51.283176,4wayCross,Cross,4,85.9,200,200,5,4,5,4,1,1,N,0,0
315160,HARDEE,1,have dist,171.66283,610.749293,3wayT,T,3,90,0,0,5,5,5,5,1,1,N,0,0
315178,JACKSON,1,have dist,95.53156,159.91652,3wayT,T,3,90,2700,2700,5,4,5,4,1,1,N,0,0
315269,LIBERTY,1,have dist,34.173584,68.958715,4wayX,X,4,84.4,650,650,5,3,5,3,1,1,Y,0,0
316027,GADSDEN,1,have dist,43.375324,89.820554,3wayY,Y,3,84.4,5000,5000,5,4,6,6,1,1,N,0,0
316036,JACKSON,1,have dist,478.297773,418.541379,3wayT,T,3,90,1200,1200,5,4,5,4,1,1,N,0,0
316633,BRADFORD,1,have dist,381.885259,163.455858,3wayY,Y,3,82.9,3400,3400,5,4,6,6,1,1,N,2,2
317965,HARDEE,1,have dist,319.884232,407.70892,4wayCross,Cross,4,90,400,130,5,4,6,4,1,1,N,0,0
318406,SUWANNEE,1,have dist,374.538551,1221.295177,3wayT,T,3,90,1000,1000,5,4,5,5,1,1,N,0,0
318837,GADSDEN,1,have dist,521.633592,15.535734,3wayT,T,3,90,1600,1400,4,4,3,3,1,1,Y,2,1
318850,LEVY,1,have dist,81.776048,38.766155,3wayY,Y,3,81,700,700,5,5,5,5,1,1,N,3,0
319407,FRANKLIN,1,have dist,255.855523,532.035455,3wayY,Y,3,83,0,0,5,5,5,5,1,1,N,0,0
319666,GULF,1,have dist,54.404392,145.422676,4wayCross,Cross,4,90,0,0,5,5,6,6,1,1,N,0,0
319861,GLADES,1,have dist,3143.275585,3865.536868,3wayT,T,3,90,1300,180,4,4,3,3,1,1,N,2,1
319869,GILCHRIST,1,have dist,778.055982,406.37213,3wayT,T,3,90,900,900,5,5,5,5,1,1,N,0,0
321477,COLUMBIA,1,have dist,557.329159,184.256346,3wayT,T,3,90,1200,1200,5,4,5,4,1,1,N,0,0
325724,UNION,1,have dist,82.266541,151.396286,3wayT,T,3,90,5100,2300,4,3,4,3,1,1,Y,3,0
331833,JACKSON,1,have dist,133.996802,57.705168,4wayCross,Cross,4,90,0,0,5,5,6,5,1,1,N,0,0
331857,LEVY,1,have dist,770.347125,395.5853,3wayT,T,3,90,150,150,5,4,5,5,1,1,N,0,0
331895,JACKSON,1,have dist,508.21113,523.66104,3wayT,T,3,90,700,700,5,4,5,3,1,1,N,0,0
331984,WAKULLA,1,have dist,50.247335,90.242135,4wayCross,Cross,4,90,1100,1100,5,5,5,5,1,1,N,0,0
332108,LIBERTY,1,have dist,188.472477,60.087275,3wayY,Y,3,80.2,0,0,5,5,5,5,1,1,N,0,0
332109,LIBERTY,1,have dist,87.961828,113.340012,3wayY,Y,3,78.2,0,0,5,5,5,5,1,1,N,0,0
332126,WASHINGTON,1,have dist,337.304868,410.775824,3wayT,T,3,90,950,950,5,4,5,4,1,1,N,0,0
332818,GADSDEN,1,have dist,899.183033,476.061107,3wayT,T,3,90,2500,2500,5,4,5,4,1,1,N,3,1
332881,COLUMBIA,1,have dist,161.021448,98.95422,4wayCross,Cross,4,90,15300,2800,5,3,6,4,2,1,Y,8,5
332896,JEFFERSON,1,have dist,713.540401,624.155936,3wayY,Y,3,60,800,800,5,4,5,4,1,1,N,0,0
334043,LEVY,1,have dist,262.9803,56.944394,4wayX,X,4,38.8,1400,1400,5,4,6,4,1,1,N,0,0
335567,JACKSON,1,have dist,39.50514,917.231172,3wayY,Y,3,80.4,650,650,5,4,5,5,1,1,N,0,0
335590,SUWANNEE,1,have dist,11.325904,890.625287,4wayX,X,4,81.1,1500,700,5,4,5,3,1,1,N,0,0
335733,WASHINGTON,1,have dist,747.104913,393.89979,3wayT,T,3,90,650,650,5,5,5,5,1,1,N,0,0
335845,TAYLOR,1,have dist,724.772528,1301.119527,3wayT,T,3,90,1300,1300,5,4,5,3,1,1,N,0,0
336537,BRADFORD,1,have dist,354.400834,353.276333,3wayT,T,3,90,1250,1250,5,5,5,5,1,1,N,0,0
336638,MADISON,1,have dist,60.036711,777.576923,3wayY,Y,3,82.6,200,200,5,5,5,5,1,1,N,0,0
336669,TAYLOR,1,have dist,163.1207,9.62035,3wayT,T,3,90,600,600,5,4,5,4,1,1,N,0,0
336830,TAYLOR,1,have dist,1137.125699,788.241419,3wayT,T,3,90,1300,1300,5,4,5,3,1,1,N,0,0
336952,JACKSON,1,have dist,143.823876,17.749538,4wayX,X,4,60.3,2300,2300,5,4,6,5,1,1,N,0,0
338511,SUWANNEE,1,have dist,722.928503,647.191383,3wayT,T,3,90,4700,4700,5,5,6,5,1,1,N,1,1
348491,UNION,1,have dist,121.998873,257.846253,3wayY,Y,3,80.8,2300,2300,5,4,5,4,1,1,N,0,0
348746,LEVY,1,have dist,295.226277,1592.862604,4wayX,X,4,84.6,300,300,5,4,5,5,1,1,N,0,0
348758,HAMILTON,1,have dist,887.701861,795.750592,4wayX,X,4,81.8,1900,1550,5,3,5,3,1,1,Y,0,0
348830,COLUMBIA,1,have dist,180.009306,529.003992,3wayT,T,3,90,2600,2600,5,4,5,3,1,1,N,0,0
349111,LEVY,1,have dist,316.853102,182.617583,4wayCross,Cross,4,90,1800,1800,5,4,6,4,1,1,N,0,0
349170,BRADFORD,1,have dist,353.083301,32.250886,3wayT,T,3,90,1000,1000,5,5,5,5,1,1,N,0,0
349609,JACKSON,1,have dist,30.289721,1208.843339,3wayY,Y,3,85.1,1200,1200,5,4,5,3,1,1,N,1,0
349620,SUWANNEE,1,have dist,752.291985,791.083735,4wayO,O,4,75.3,1900,1200,5,4,5,4,1,1,N,4,1
349700,GADSDEN,1,have dist,64.752796,183.834074,3wayT,T,3,90,5000,5000,5,4,6,6,1,1,N,0,0
350951,LEVY,1,have dist,562.93664,241.191214,3wayT,T,3,90,650,650,5,5,5,5,1,1,N,0,0
350993,LEVY,1,have dist,30.757772,160.979849,3wayY,Y,3,83,0,0,5,4,6,5,1,1,N,0,0
352263,GLADES,1,have dist,672.009451,1513.215148,4wayCross,Cross,4,90,1300,1300,5,4,5,5,1,1,N,1,0
352509,BAKER,1,have dist,638.837722,261.443795,3wayT,T,3,90,5300,5300,5,4,5,3,1,1,N,4,1
352760,LIBERTY,1,have dist,59.298193,144.049906,3wayY,Y,3,59.3,550,550,5,5,5,5,1,1,N,0,0
352783,DIXIE,1,have dist,176.212765,109.704597,3wayY,Y,3,40.7,300,300,5,4,5,5,1,1,N,1,0
353336,DIXIE,1,have dist,91.514016,157.485264,3wayT,T,3,90,2100,2100,5,5,5,5,1,1,N,1,0
353393,WAKULLA,1,have dist,14.130743,105.222545,3wayY,Y,3,81.7,2800,2800,5,5,5,5,1,1,N,0,0
353546,JEFFERSON,1,have dist,752.757116,16.644668,3wayY,Y,3,65.7,1100,800,4,3,4,4,1,1,Y,0,0
353734,MADISON,1,have dist,33.83654,197.047041,3wayY,Y,3,61.2,400,400,5,5,5,5,1,1,N,0,0
